name,city,statenam,state,censdist,year,sworn,civil,elecyear,governor,murder,rape,robbery,assault,burglary,larceny,auto,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim,jid,mayor,date_wa,date_my,web
kansascity,22,,25,43,1969,956,324,0,0,NA,NA,NA,NA,NA,NA,NA,9.6157989501953125,0.0039823055267333984,0.03199997544288635,NA,0,0,1,0.0848304033279419,0.10448527336120605,0.10740464925765991,0.08756005764007568,0.07440084218978882,0.07013124227523804,NA,NA,NA,NA,NA,1,67,0,.,.,0
kansascity,22,mo,25,43,1970,998,330,0,0,120,401,2982,1921,11265,15756,5570,9.817008972167969,0.020708560943603516,0.03271999955177307,507000,0,0,1,0.08386319875717163,0.10166776180267334,0.10471999645233154,0.0876421332359314,0.07579666376113892,0.07201772928237915,22.099990844726562,13.5,597.93798828125,144.329833984375,0.3880000114440918,1,67,1,.,.,0
kansascity,22,mo,25,43,1971,1205,360,1,0,103,371,2473,1805,11550,14366,5408,10.059257507324219,0.024377107620239258,0.04866999387741089,500666.5,0,0,1,0.08290427923202515,0.09887439012527466,0.1020582914352417,0.08772355318069458,0.07718050479888916,0.07388806343078613,22.629989624023438,13.439994812011719,597.53076171875,160.4937744140625,0.4049999713897705,1,67,0,Apr-71,.,0
kansascity,22,mo,25,43,1972,1304,381,0,1,71,344,2092,1961,9472,13802,3921,10.531097412109375,0.04583930969238281,0.04132997989654541,511600,0,0,1,0.08195346593856812,0.09610480070114136,0.0994192361831665,0.08780419826507568,0.07855254411697388,0.07574248313903809,23.159988403320312,13.379997253417969,662.67919921875,167.464111328125,0.4179999828338623,1,67,0,Apr-75,.,0
kansascity,22,mo,25,43,1973,1310,371,0,0,81,302,2333,1960,10394,13392,3884,11.069816589355469,0.049889564514160156,0.03754997253417969,511461,0,0,1,0.08101075887680054,0.09335857629776001,0.09680253267288208,0.08788424730300903,0.07991302013397217,0.07758122682571411,23.689987182617188,13.319999694824219,639.6396484375,164.414306640625,0.4440000057220459,0,67,0,Apr-75,.,0
kansascity,22,mo,25,43,1974,1280,379,0,0,109,363,3002,2433,13406,17643,3719,10.649085998535156,-0.03874826431274414,0.04718998074531555,512267,0,0,1,0.08007597923278809,0.09063559770584106,0.09420788288116455,0.08796358108520508,0.08126199245452881,0.07940441370010376,24.219985961914062,13.259994506835938,600.4052734375,144.01611328125,0.492999792098999,0,67,1,Apr-75,.,0
kansascity,22,mo,25,43,1975,1246,461,1,0,114,302,3081,2575,13311,21835,3736,10.570625305175781,-0.007394552230834961,0.06894999742507935,489094,0,0,1,0.07914906740188599,0.08793550729751587,0.09163504838943481,0.0880422592163086,0.082599639892578125,0.08121228218078613,24.75,13.199996948242188,626.39404296875,143.1226806640625,0.5379996299743652,0,67,0,Apr-75,.,0
kansascity,22,mo,25,43,1976,1221,472,0,1,95,350,2410,2723,12625,21816,3362,10.980667114257812,0.03805661201477051,0.06255996227264404,488012,0,0,1,0.07822990417480469,0.08525800704956055,0.08908379077911377,0.0881202220916748,0.08392608165740967,0.08300507068634033,25.279998779296875,13.139999389648438,648.505859375,154.6572265625,0.5689997673034668,0,67,0,Apr-79,.,0
kansascity,22,mo,25,43,1977,1226,500,0,0,97,325,2326,2868,11248,18950,3146,11.433990478515625,0.04045462608337402,0.05900999903678894,492055,0,0,1,0.07731842994689941,0.08260279893875122,0.08655375242233276,0.08819758892059326,0.08524143695831299,0.08478283882141113,25.80999755859375,13.079994201660156,630.36279296875,155.115478515625,0.6059999465942383,0,67,0,.,.,0
kansascity,22,mo,25,43,1978,1192,465,0,0,115,342,1864,2708,11478,18117,3105,11.863494873046875,0.036875247955322266,0.05016997456550598,463931,0,0,1,0.07641446590423584,0.07996964454650879,0.0840446949005127,0.08827430009841919,0.08654594421386719,0.08654594421386719,26.339996337890625,13.019996643066406,598.1591796875,157.9754638671875,0.6519999504089355,0,67,1,.,Apr-79,0
kansascity,22,mo,25,43,1979,1192,517,1,0,119,436,2651,2736,12254,20275,3594,11.871894836425781,7.083415985107422e-4,0.045499980449676514,462914,0,0,1,0.07551801204681396,0.0773581862449646,0.08155637979507446,0.08835041522979736,0.08783966302871704,0.08829444646835327,26.8699951171875,12.959999084472656,584.02197265625,158.402099609375,0.7259998321533203,0,67,0,.,Apr-79,0
kansascity,22,mo,25,43,1980,1183,485,0,1,132,518,2889,3474,15210,23231,3820,11.283981323242188,-0.05079030990600586,0.07224994897842407,446865,0,0,1,0.07462894916534424,0.0747683048248291,0.07908856868743896,0.08842587471008301,0.0891227126121521,0.09002852439880371,27.399993896484375,12.899993896484375,574.02880859375,162.621337890625,0.8239998817443848,0,67,0,.,Apr-83,0
kansascity,22,mo,25,43,1981,1154,515,0,0,115,429,3235,3935,14829,24690,3762,11.350837707519531,0.005907297134399414,0.07674998044967651,450211,0,0,1,0.07501155138015747,0.07494252920150757,0.07813501358032227,0.08604204654693604,0.08668744564056396,0.09001106023788452,27.6199951171875,13.1199951171875,576.45751953125,181.51806640625,0.9089999198913574,1,67,0,May-83,Apr-83,0
kansascity,22,mo,25,43,1982,1145,527,0,0,93,376,2756,3504,12864,22766,3144,11.257820129394531,-0.008228063583374023,0.09241998195648193,451397,0,0,1,0.07538706064224243,0.07511347532272339,0.07719922065734863,0.08370256423950195,0.0842975378036499,0.08999395370483398,27.839996337890625,13.339996337890625,547.26904296875,166.4234619140625,0.9649996757507324,1,67,1,Mar-83,Apr-83,0
kansascity,22,mo,25,43,1983,1140,518,1,0,106,425,2876,4045,11636,23244,3056,11.544174194335938,0.02511763572692871,0.0989999771118164,453128,0,0,1,0.07575559616088867,0.07528132200241089,0.07628071308135986,0.08140629529953003,0.08195167779922485,0.08997714519500732,28.05999755859375,13.55999755859375,547.810546875,164.40380859375,0.995999813079834,1,67,0,Mar-87,Apr-83,0
kansascity,22,mo,25,43,1984,1105,531,0,1,88,372,2440,4267,11182,22729,4338,12.025016784667969,0.040808677673339844,0.07207995653152466,450489,0,0,1,0.07611745595932007,0.07544606924057007,0.07537895441055298,0.0791519284248352,0.07964873313903809,0.08996063470840454,28.279998779296875,13.779998779296875,580.09375,165.0267333984375,1.0389995574951172,1,67,0,.,.,0
kansascity,22,mo,25,43,1985,1114,517,0,0,91,424,2646,4851,11164,21888,5552,12.316566467285156,0.0239560604095459,0.06432998180389404,444942,0,0,1,0.0764726996421814,0.07560783624649048,0.07449352741241455,0.07693839073181152,0.07738745212554932,0.08994442224502563,28.5,14,603.09228515625,174.948486328125,1.0759992599487305,0,67,0,.,.,0
kansascity,22,mo,25,43,1986,1097,558,0,0,116,460,3442,5655,13525,24375,6805,12.6893310546875,0.029815673828125,0.060920000076293945,448237,0,0,1,0.07682162523269653,0.07576674222946167,0.07362401485443115,0.07476460933685303,0.07516676187515259,0.0899285078048706,28.719985961914062,14.219993591308594,642.79248046875,182.4456787109375,1.0959997177124023,0,67,1,.,.,0
kansascity,22,mo,25,43,1987,1113,595,1,0,131,486,3279,4527,13767,24224,6363,12.841163635253906,0.011894702911376953,0.06332999467849731,444382,0,0,1,0.07716429233551025,0.07592278718948364,0.07276993989944458,0.07262945175170898,0.07298558950424194,0.08991289138793945,28.939987182617188,14.439994812011719,696.0205078125,190.9832763671875,1.1359996795654297,0,67,0,.,.,0
kansascity,22,mo,25,43,1988,1117,580,0,1,134,473,3479,4230,13409,24578,7184,13.0667724609375,0.01741647720336914,0.05699998140335083,447461,0,0,1,0.07750099897384644,0.07607609033584595,0.07193094491958618,0.07053196430206299,0.07084286212921143,0.0898975133895874,29.159988403320312,14.659996032714844,701.90185546875,188.9609375,1.182999610900879,0,67,0,Mar-91,.,0
kansascity,22,mo,25,43,1989,1132,572,0,0,140,507,3824,4525,12104,25853,9075,13.26531982421875,0.015080690383911133,0.054749995470047,440435,0,0,1,0.07783174514770508,0.07622671127319336,0.07110661268234253,0.06847113370895386,0.06873756647109985,0.08988243341445923,29.379989624023438,14.879997253417969,728.2255859375,198.3870849609375,1.239999771118164,1,67,0,Apr-91,.,0
kansascity,22,mo,25,43,1990,1178,586,0,0,121,517,4492,5957,11640,23229,10352,13.387565612792969,0.009173393249511719,0.05732998251914978,434711,0,0,1,0.07815682888031006,0.07637470960617065,0.07029658555984497,0.06644600629806519,0.06666874885559082,0.08986759185791016,29.599990844726562,15.099998474121094,741.39208984375,214.99609375,1.3069992065429688,1,67,1,Apr-91,.,0
kansascity,22,mo,25,NA,1991,1167,613,1,0,135,477,4955,6846,13008,22527,9886,NA,NA,0.06599998474121094,438188,0,0,1,0.07847625017166138,0.07652020454406738,0.0695003867149353,0.06445562839508057,0.06463545560836792,0.08985298871994019,29.819992065429688,15.319999694824219,763.83740234375,261.992431640625,NA,1,67,0,Apr-95,.,0
kansascity,22,mo,25,NA,1992,1160,609,0,1,150,564,4494,7386,12551,21846,8042,NA,NA,0.05699998140335083,441162,0,0,1,0.07879030704498291,0.07666319608688354,0.0687178373336792,0.06249919533729553,0.0626368522644043,0.08983868360519409,30.039993286132812,15.539993286132812,786.28271484375,308.989013671875,NA,1,67,0,Apr-95,.,0
,22,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,Mar-95,.,0
,22,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,Apr-95,.,0
,22,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,Apr-99,.,0
,22,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,Apr-99,.,0
,22,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,Apr-99,.,0
,22,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,Mar-99,.,0
,22,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,Mar-03,.,0
,24,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,Jun-61,.,0
,24,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-65,.,0
,24,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-65,.,0
,24,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-65,.,0
,24,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,Jun-65,.,0
,24,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-69,.,0
,24,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-69,.,0
,24,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-69,.,0
,24,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,Jun-69,.,0
losangeles,24,,5,93,1969,6194,2041,1,0,NA,NA,NA,NA,NA,NA,NA,12.220703125,0.02254486083984375,0.04399999976158142,NA,0,0,1,0.0838358998298645,0.09383457899093628,0.09522134065628052,0.08606159687042236,0.08236634731292725,0.0733492374420166,NA,NA,NA,NA,NA,0,19,0,Jun-73,.,0
losangeles,24,ca,5,93,1970,6806,2177,0,1,395,1988,12695,14826,67993,94576,33946,12.231956481933594,0.00092029571533203125,0.07166999578475952,2812000,0,0,1,0.0829281210899353,0.09154695272445679,0.09327644109725952,0.08618855476379395,0.08406215906143188,0.07555675506591797,17.899993896484375,16.199996948242188,737.11328125,381.443115234375,0.3880000114440918,0,19,0,Jun-73,.,0
losangeles,24,ca,5,93,1971,6994,2438,0,0,427,2062,14147,14674,74812,95015,36239,12.241973876953125,8.184909820556641e-4,0.0876699686050415,2790332,0,0,1,0.0820319652557373,0.08928865194320679,0.09135633707046509,0.08631384372711182,0.08573633432388306,0.07773596048355103,17.80999755859375,15.859992980957031,762.962890625,424.691162109375,0.4049999713897705,0,19,0,Jun-73,.,0
losangeles,24,ca,5,93,1972,7083,2375,0,0,501,2205,14241,15056,72458,89996,33720,12.822959899902344,0.04636716842651367,0.07607996463775635,2836400,0,0,1,0.0811471939086914,0.08705896139144897,0.08946061134338379,0.08643758296966553,0.08738929033279419,0.07988756895065308,17.719985961914062,15.519996643066406,811.00439453125,449.7607421875,0.4179999828338623,0,19,1,Jun-73,.,0
losangeles,24,ca,5,93,1973,7134,2541,1,0,489,2146,13706,13888,68729,82184,30535,13.144142150878906,0.024738550186157227,0.06974995136260986,2840000,0,0,1,0.0802735686302185,0.08485746383666992,0.0875888466835022,0.0865597128868103,0.08902132511138916,0.08201199769973755,17.629989624023438,15.180000305175781,797.296875,423.42333984375,0.4440000057220459,0,19,0,Jun-77,.,0
losangeles,24,ca,5,93,1974,7389,2748,0,1,481,1972,13614,14407,67293,86658,31131,13.048675537109375,-0.007289409637451172,0.07291996479034424,2849644,0,0,1,0.07941091060638428,0.082683563232421875,0.08574056625366211,0.0866803526878357,0.09063291549682617,0.08410978317260742,17.539993286132812,14.839996337890625,811.35888671875,383.366943359375,0.4930000305175781,0,19,0,Jun-77,.,0
losangeles,24,ca,5,93,1975,7534,3020,0,0,554,1768,14590,13493,69073,93233,30692,12.920066833496094,-0.0099048614501953125,0.098580002784729,2729878,0,0,1,0.07855898141860962,0.08053672313690186,0.08391529321670532,0.08679944276809692,0.09222441911697388,0.0861814022064209,17.449996948242188,14.5,847.58349609375,351.301025390625,0.5379996299743652,0,19,0,Jun-77,.,0
losangeles,24,ca,5,93,1976,7296,2761,0,0,501,2047,14225,15187,65815,91525,31389,13.437606811523438,0.039275407791137695,0.0914199948310852,2739100,0,0,1,0.07771766185760498,0.07841646671295166,0.08211261034011841,0.08691710233688354,0.09379619359970093,0.08822739124298096,17.360000610351562,14.159996032714844,934.9736328125,376.098388671875,0.5689997673034668,0,19,1,Jun-77,.,0
losangeles,24,ca,5,93,1977,7299,2719,1,0,576,2339,15246,15515,63928,87439,32791,13.816825866699219,0.027830123901367188,0.08232998847961426,2785392,0,0,1,0.07688665390014648,0.07632231712341309,0.08033215999603271,0.08703327178955078,0.09534865617752075,0.09024816751480103,17.269989013671875,13.819999694824219,920.7919921875,391.089111328125,0.6059999465942383,0,19,0,Jun-81,.,0
losangeles,24,ca,5,93,1978,6979,2670,0,1,651,2467,17105,16574,69876,90240,36431,14.434043884277344,0.04370236396789551,0.07099997997283936,2787524,0,0,1,0.0760657787322998,0.07425379753112793,0.07857346534729004,0.08714807033538818,0.09688210487365723,0.09224426746368408,17.17999267578125,13.479995727539062,943.25146484375,409.509033203125,0.6519999504089355,0,19,0,Jun-81,Jun-81,0
losangeles,24,ca,5,93,1979,6699,2299,0,0,786,2508,20454,19624,74339,101623,39301,14.498619079589844,0.004463672637939453,0.06216999888420105,2863412,0,0,1,0.07525491714477539,0.07221043109893799,0.07683616876602173,0.08726143836975098,0.098396897315979,0.09421610832214355,17.089996337890625,13.139999389648438,789.255859375,370.523193359375,0.7259998321533203,0,19,0,Jun-81,Jun-81,0
losangeles,24,ca,5,93,1980,6587,2562,0,0,1010,2813,25637,21987,86525,112982,42883,14.081306457519531,-0.0292050838470459,0.06807994842529297,2952510,0,0,1,0.07445389032363892,0.07019174098968506,0.07511985301971436,0.08737343549728394,0.09989339113235474,0.0961640477180481,17,12.799995422363281,771.84423828125,347.087158203125,0.8239998817443848,0,19,1,Jun-81,Jun-81,0
losangeles,24,ca,5,93,1981,6867,2634,1,0,879,2666,28152,21121,86783,121997,42502,13.997848510742188,-0.005944490432739258,0.07400000095367432,3031090,0,0,1,0.07581067085266113,0.07044976949691772,0.07401931285858154,0.08574789762496948,0.09899318218231201,0.09680962562561035,16.699996948242188,12.879997253417969,787.6787109375,382.838134765625,0.9089999198913574,0,19,0,Jun-85,Jun-81,0
losangeles,24,ca,5,93,1982,6861,2441,0,1,849,2706,30029,20373,85000,132544,48871,13.717720031738281,-0.020215511322021484,0.09950000047683716,3101978,0,0,1,0.0771186351776123,0.07069849967956543,0.07295835018157959,0.08418077230453491,0.09812527894973755,0.09743189811706543,16.399993896484375,12.959999084472656,748.50732421875,375.027099609375,0.9649996757507324,0,19,0,Jun-85,Jun-85,0
losangeles,24,ca,5,93,1983,6886,2571,0,0,820,2494,29243,20878,79691,125276,49109,13.984031677246094,0.019227981567382812,0.09666997194290161,3158688,0,0,1,0.07838040590286255,0.07093840837478638,0.07193487882614136,0.08266901969909668,0.09728807210922241,0.09803229570388794,16.099990844726562,13.039993286132812,723.08837890625,355.593017578125,0.995999813079834,0,19,0,Jun-85,Jun-85,0
losangeles,24,ca,5,93,1984,6966,2398,0,0,759,2347,27323,21013,68696,128538,48507,14.532966613769531,0.038503408432006836,0.07774996757507324,3144256,0,0,1,0.07959836721420288,0.07117003202438354,0.07094693183898926,0.08120971918106079,0.09647989273071289,0.09861177206039429,15.799995422363281,13.1199951171875,726.2255859375,343.958251953125,1.0389995574951172,0,19,1,Jun-85,.,0
losangeles,24,ca,5,93,1985,7051,2584,1,0,777,2318,27938,21799,63963,125968,51641,14.903541564941406,0.025179386138916016,0.07191997766494751,3186458,0,0,1,0.08077484369277954,0.07139372825622559,0.06999266147613525,0.07980018854141235,0.095699310302734375,0.09917151927947998,15.5,13.199996948242188,785.35205078125,350.447998046875,1.0759992599487305,0,19,0,Jun-89,.,0
losangeles,24,ca,5,93,1986,6951,2407,0,1,834,2330,29930,33284,64201,124518,56323,15.31317138671875,0.027114391326904297,0.06674998998641968,3260856,0,0,1,0.08191180229187012,0.07160991430282593,0.06907039880752563,0.0784379243850708,0.09494489431381226,0.09971249103546143,15.199996948242188,13.279998779296875,826.70654296875,353.31787109375,1.0959997177124023,0,19,0,Jun-89,.,0
losangeles,24,ca,5,93,1987,7072,2403,0,0,811,2169,26192,34661,52957,114643,57106,15.6048583984375,0.01886892318725586,0.057669997215270996,3341726,0,0,1,0.08301126956939697,0.071819007396698,0.06817859411239624,0.07712060213088989,0.09421533346176147,0.10023558139801025,14.899993896484375,13.359992980957031,859.8779296875,359.43359375,1.1359996795654297,0,19,0,Jun-89,.,0
losangeles,24,ca,5,93,1988,7553,2470,0,0,736,2006,26182,37812,50988,120126,57331,15.905624389648438,0.01909017562866211,0.05299997329711914,3402342,0,0,1,0.08407509326934814,0.07202130556106567,0.06731569766998291,0.07584607601165771,0.0935094952583313,0.10074174404144287,14.599998474121094,13.439994812011719,852.32177734375,366.231689453125,1.182999610900879,0,19,1,Jun-89,.,0
losangeles,24,ca,5,93,1989,7893,2585,1,0,877,1996,31063,43361,51209,126600,63991,15.995155334472656,0.0056133270263671875,0.05082997679710388,3441448,0,0,1,0.08510488271713257,0.07221710681915283,0.06648033857345581,0.07461220026016235,0.09282618761062622,0.10123169422149658,14.299995422363281,13.519996643066406,878.2255859375,376.61279296875,1.239999771118164,0,19,0,Jun-93,.,0
losangeles,24,ca,5,93,1990,8381,2809,0,1,983,2014,36098,44714,51482,122632,63613,15.910240173339844,-0.005322933197021484,0.056169986724853516,3485398,0,0,1,0.08610236644744873,0.0724068284034729,0.06567126512527466,0.07341712713241577,0.09216433763504028,0.10170632600784302,14,13.599998474121094,909.716796875,383.320556640625,1.3069992065429688,0,19,0,Jun-93,.,0
losangeles,24,ca,5,NA,1991,8198,2666,0,0,1027,1966,39778,47104,57460,130234,68655,NA,NA,0.07499998807907104,3558316,0,0,1,0.08706891536712646,0.07259058952331543,0.06488722562789917,0.07225900888442993,0.0915229320526123,0.10216617584228516,13.699996948242188,13.680000305175781,936.53125,422.878173828125,NA,0,19,0,Jun-93,.,0
losangeles,24,ca,5,NA,1992,7800,2592,0,0,1094,1872,39508,46445,57771,123860,67981,NA,NA,0.09099996089935303,3615354,0,0,1,0.08800607919692993,0.07276880741119385,0.06412708759307861,0.0711362361907959,0.09090113639831543,0.10261207818984985,13.399993896484375,13.759994506835938,963.345703125,462.435791015625,NA,0,19,1,Jun-93,.,0
,24,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-97,.,0
,24,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-97,.,0
,24,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-97,.,0
,24,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,Jun-97,.,0
,24,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Apr-01,.,0
,24,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,Jun-01,.,0
,24,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,Jun-01,.,0
,25,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-63,.,0
,25,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-63,.,0
,25,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-63,.,0
,25,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,Dec-67,.,0
,25,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-67,.,0
,25,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-67,.,0
,25,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-67,.,0
,25,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,Dec-71,.,0
,25,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,Dec-71,.,0
memphis,25,,42,62,1969,1068,173,0,0,NA,NA,NA,NA,NA,NA,NA,7.997272491455078,0.024387836456298828,0.034999996423721313,NA,0,0,1,0.09224468469619751,0.10866308212280273,0.11331093311309814,0.10471540689468384,0.08606970310211182,0.0662529468536377,NA,NA,NA,NA,NA,1,99,0,Dec-71,.,0
memphis,25,tn,42,62,1970,1089,183,0,1,91,189,998,1401,8889,12593,2746,8.121131896972656,0.015368938446044922,0.04172998666763306,624000,0,0,1,0.09099602699279785,0.10594284534454346,0.11048662662506104,0.10426878929138184,0.08728921413421631,0.06899434328079224,36.899993896484375,16.399993896484375,518.041015625,103.0927734375,0.3879997730255127,1,99,0,Dec-71,.,0
memphis,25,tn,42,62,1971,1063,190,0,0,91,273,1151,1528,10498,12861,3030,8.385185241699219,0.031996726989746094,0.046069979667663574,635666.5,0,0,1,0.08977091312408447,0.10327386856079102,0.10771560668945312,0.10383057594299316,0.08848577737808228,0.07168406248092651,37.970001220703125,16.55999755859375,530.86376953125,140.74072265625,0.4049999713897705,1,99,1,Dec-75,.,0
memphis,25,tn,42,62,1972,1061,206,1,0,126,373,1676,1539,12913,15735,3219,8.959327697753906,0.06622910499572754,0.03621998429298401,634669,0,0,1,0.08856868743896484,0.1006547212600708,0.10499632358551025,0.10340052843093872,0.0896599292755127,0.07432353496551514,39.03997802734375,16.719985961914062,545.45458984375,143.5406494140625,0.4179999828338623,1,99,0,Dec-75,.,0
